2023-10-31,14:04:31.103 DEBUG spim_core.spim_base.Exaspim.schema: tigerasi on branch refs/heads/main at 1751e3ee8b61f9e4b939e86b6304ba2b4a20ae50
2023-10-31,14:04:31.108 ERROR spim_core.spim_base.Exaspim.schema: tigerasi has uncommitted changes.
2023-10-31,14:04:31.110 DEBUG spim_core.spim_base.Exaspim.schema: exaspim on branch refs/heads/dev/gui_tweaks_mip3 at 91b563638d62975c3e0c2d631d7f2e798f784fce
2023-10-31,14:04:31.115 ERROR spim_core.spim_base.Exaspim.schema: exaspim has uncommitted changes.
2023-10-31,14:04:31.117 DEBUG spim_core.spim_base.Exaspim.schema: spim_core on branch refs/heads/main at 139cfbf4cc4ee188a9fe929091af2f2874cf88e1
2023-10-31,14:04:31.135 DEBUG spim_core.spim_base.Exaspim.schema: aind_data_schema on branch refs/heads/main at 3df0601f7d3f168706f3152228bf61d0aa0994a0
2023-10-31,14:04:31.145 ERROR spim_core.spim_base.Exaspim: Could not record git hash of pywin.
2023-10-31,14:04:31.145 INFO spim_core.devices.tiger_components.SamplePose: Locking joystick control.
2023-10-31,14:04:31.145 DEBUG tigerasi.tiger_controller: Sending: 'J X? Y? Z? F? R? M? N? V? W?\r'
2023-10-31,14:04:31.187 DEBUG tigerasi.tiger_controller: Reply: ':A X=2 Y=3 Z=22 F=0 R=0 M=0 N=0 V=0 W=0 \r\n'
2023-10-31,14:04:31.187 DEBUG tigerasi.tiger_controller: Sending: 'J X- Y- Z- F- R- M- N- V- W-\r'
2023-10-31,14:04:31.222 DEBUG tigerasi.tiger_controller: Reply: ':A \r\n'
2023-10-31,14:04:31.223 WARNING spim_core.spim_base.Exaspim: Ending volumetric image acquisition early. Last tile index is 14
2023-10-31,14:04:31.226 INFO spim_core.spim_base.Exaspim: acquisition parameters
2023-10-31,14:04:31.227 INFO spim_core.spim_base.Exaspim: axes_data
2023-10-31,14:04:31.227 DEBUG spim_core.spim_base.Exaspim: Total tiles: 10.
2023-10-31,14:04:31.227 DEBUG spim_core.spim_base.Exaspim: Grid step: 9023.274[um] in x, 6764.912[um] in y.
2023-10-31,14:04:31.227 DEBUG spim_core.spim_base.Exaspim: Imaging operation will produce: 1 xtiles, 1 ytiles, and 10 ztiles per channel.
2023-10-31,14:04:31.227 INFO spim_core.spim_base.Exaspim: Configuring NIDAQ
2023-10-31,14:04:31.447 INFO spim_core.spim_base.Exaspim: Generating waveforms.
2023-10-31,14:04:31.566 DEBUG matplotlib.pyplot: Loaded backend qtagg version unknown.
2023-10-31,14:04:31.609 DEBUG matplotlib.font_manager: findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizOneSymBol.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.611 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
